id,id_sessao,proposicao_id,data,resumo,obj_votacao
247,4723,545925,2012-09-18 21:26:00,Rejeitada a Emenda. Sim: 61; não: 209; abstenção:1; total: 271.,DVS - DEM - EMENDA 533
1807,4753,549909,2012-10-30 18:12:00,Rejeitado o Requerimento. Sim: 159; não: 179; abstenção: 2; total: 340.,REQUERIMENTO DE RETIRADA DE PAUTA
1808,4754,549909,2012-10-31 14:56:00,,DVS - PT - PREFERÊNCIA P/ VOT. DA MP 574/12 SOBRE O PLV
1809,4755,549909,2012-10-31 16:58:00,,"DVS - PT - EXPR.  ""ESTENDENDO-SE TAMBÉM... 2010"" ART. 2º DO PLV"
342,4756,508967,2012-10-31 17:56:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; não: 14; abstenção: 1; total: 299.,URGÊNCIA PARA O PLP Nº 579/2010
1850,4756,479328,2012-10-31 18:26:00,Aprovada a Subemenda Substitutiva apresentada pelo Relator da Comissão de Turismo e Desporto. Sim: 304; não: 13; abstenção: 2; total: 319.,SUBEMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO
2351,4760,537339,2012-11-06 15:32:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 277; não: 47; abstenção: 1; total: 325.
DCD do dia 07/11/12 PÁG 35507 COL 02.",REQ. URGÊNCIA P/ PL Nº 2.565/11 DO SENADO FEDERAL
2203,4761,524645,2012-11-06 19:10:00,"Aprovado o destaque de preferência para votação do PL 2.565/2011, do Senado Federal. Sim: 220; não: 211; abstenção: 1; total: 432.",DVS - DEM - PREFERÊNCIA P/ VOTAÇÃO DO PL 2.565/2011
2204,4761,524645,2012-11-06 20:04:00,"Aprovado o Projeto de Lei nº 2.565/2011, ressalvados os destaques. Sim: 286; não: 124; total: 410.",PROJETO DE LEI
2205,4762,524645,2012-11-06 20:53:00,Mantido o texto. Sim: 309; não: 51; abstenção: 8;  total: 368.,DVS - PMDB - ART. 3º
1190,4763,529011,2012-11-07 12:22:00,Rejeitado o Requerimento. Sim: 5; não: 263; abstenção: 2; total: 270.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES
1851,4764,497188,2012-11-07 17:12:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 297; não: 57; total: 354.
DCD do dia 08/11/12 PÁG 36023 COL 01.",URGÊNCIA PARA APRECIAÇÃO DO PL Nº 865/2011
904,4764,496725,2012-11-07 19:02:00,"Aprovado o Substitutivo adotado pela Comissão de Trabalho, de Administração e Serviço Público ao Projeto de Lei nº 865/2011, ressalvados os destaques. Sim: 300; não: 45; abstenção: 1; total: 346.",SUBSTITUTIVO DA CTASP
1706,4772,553247,2012-11-13 17:36:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1939,4778,552689,2012-11-20 17:58:00,Mantido o art. 7º do Projeto de Lei de Conversão. Sim: 195; não: 79; abstenção: 3; total: 277.,DVS - PSDB -  SUPRESSÃO DO ART. 7º DO PLV
1182,4780,34462,2012-11-20 21:09:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1370,4781,473496,2012-11-21 15:01:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 478/2010. Sim: 359; não: 2; total: 361.",PRIMEIRO TURNO
1705,4782,529884,2012-11-21 16:27:00,"Aprovado, por unanimidade, o Projeto de Lei Complementar nº 114, de 2011. Sim: 289; total: 289.",PROJETO DE LEI COMPLEMENTAR
1540,4790,555993,2012-11-28 20:33:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 269; não: 1 abstenção:1; total:271.,URGÊNCIA PARA O  PL 4367/12
434,4790,561593,2012-11-28 20:47:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 291; não:1; total: 292.,URGÊNCIA PL 2205/11
1556,4790,561594,2012-11-28 20:57:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim 276; não: 3; abstenções: 2; total: 281.,URGÊNCIA PL 4365/11
1371,4796,473496,2012-12-04 18:55:00,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 478, de 2010. Sim: 347; não: 2; abstenção: 2; total: 351.",SEGUNDO TURNO
1979,4796,554412,2012-12-04 19:41:00,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 145; não: 233; abstenção: 6; total: 384.,URGÊNCIA PARA O PL Nº 2154/2011
924,4808,555727,2012-12-12 20:42:00,Aprovada a Emenda nº 72. Sim: 257; não: 67; abstenção: 2; total: 326.,DVS PDT - EMENDA 72
925,4808,555727,2012-12-12 22:15:00,Prejudicada a verificação da votação do destaque. Sim: 58; não: 157; total: 215.,DVS - PV/PPS - EMENDA 382
926,4812,555727,2012-12-18 14:21:00,Rejeitada a Emenda. Sim: 70; não: 191; total: 261.,DVS - PV/PPS - EMENDA 382
927,4812,555727,2012-12-18 15:14:00,Rejeitada a Emenda. Sim: 91; não: 172; não: 263.,DVS - DEM - EMENDA 135
1143,4826,556332,2013-02-20 13:03:00,Rejeitado o Requerimento. Sim: 34; não: 228; abstenção: 1; total: 263.,REQUERIMENTO DE RETIRADA DE PAUTA
1922,4827,565319,2013-02-20 19:11:00,,GARANTIA DE SEGURANÇA FEDERAL À SRA. YOANI SÁNCHES
2160,4832,559275,2013-02-26 17:39:00,Rejeitada a Emenda nº 52. Sim: 119; não: 226; abstenção: 1; total: 346.,DVS - PSDB - EMENDA Nº 52
2161,4832,559275,2013-02-26 19:18:00,Aprovada a Emenda n º 44. Sim: 209; não: 191; abstenção: 1; total: 401.,DVS - DEM - EMENDA Nº 44
1041,4834,538366,2013-02-27 12:36:00,Rejeitado o Requerimento. Sim: 70; não: 265; total: 335.,REQUERIMENTO DE RETIRADA DE PAUTA
1976,4836,522363,2013-02-28 11:07:00,"Prejudicado o Requerimento por falta de ""quorum"" (Obstrução). Sim: 4; não: 13; abstenção: 6; total: 23.",REQUERIMENTO DE RETIRADA DE PAUTA
1699,4841,527704,2013-03-06 17:58:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 111, de 2011, ressalvado o destaque. Sim: 388; não: 3; abstenção: 1; total: 392.",SUBSTITUTIVO DA COMISSÃO ESPECIAL - 1º TURNO
1700,4841,527704,2013-03-06 18:36:00,Rejeitado o dispositivo. Sim: 188; não: 208; abstenção: 4; total: 400.,DVS - PMDB - ART. 3º DO SUBSTITUTIVO
2341,4842,555286,2013-03-06 20:10:00,,SUBS.  DA COMI. MISTA DE ORÇAMENTO E ADENDO - PLEN.
792,4846,566744,2013-03-12 19:21:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 344; não: 6; abstenção: 6; total: 356.
DCD de 13/03/13 PÁG 04413 COL 02.",REQUERIMENTO DE URGÊNCIA PARA O PL 7663/2010
1831,4847,54307,2013-03-13 17:55:00,Rejeitado o Requerimento. Sim: 74; não: 330; abstenção: 10; total: 414.,REQUERIMENTO DE RETIRADA DE PAUTA
1832,4847,54307,2013-03-13 19:17:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 544, de 2002. Sim: 347; não: 60; abstenção: 6; total: 413.",1º TURNO - SUBSTITUTIVO DA COMISSÃO ESPECIAL
2,4853,559465,2013-03-19 19:47:00,Rejeitado o dispositivo. Sim: 209; não: 217; abstenção: 2; total: 428.,DVS - PT - ART. 9º DO PLV
518,4854,564113,2013-03-20 17:05:00,Aprovada a Emenda nº 1. Sim: 192; não: 179; abstenção: 1; total: 372.,DVS - PSD - EMENDA  Nº 1
2240,4854,568515,2013-03-20 18:46:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD).Sim: 356; não: 14; abstenção: 4; total: 374.
DCD de 21/03/13 PÁG 05882 COL 01.",REQUER URGÊNCIA P/ O PRC  Nº 178/2013
2427,4854,568421,2013-03-20 19:27:00,Rejeitado o Requerimento. Sim: 13; não: 299; abstenção: 4; total: 316.,REQUERIMENTO DE RETIDADA DE PAUTA
2428,4855,568421,2013-03-20 20:55:00,Rejeitado o Requerimento. Sim: 7; não: 249; abstenção: 9; total: 265.,REQUERIMENTO DE RETIRADA DE PAUTA
2429,4855,568421,2013-03-20 22:19:00,Rejeitado o Requerimento. Sim: 10; não: 241; abstenção: 5; total: 256.,REQ DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES
2430,4855,568421,2013-03-20 23:55:00,,DVS - DEM - ART. 1º
1319,4860,569181,2013-03-26 19:33:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 324; não: 1; total: 325.
DCD de 27/03/13 PÁG 06752 COL 01.",URGÊNCIA PARA O PL Nº 6903/2006
382,4865,347880,2013-04-02 22:03:00,,"DVS - BLOCO PR - ART. 5º, PARA APROVAÇÃO"
1833,4866,54307,2013-04-03 17:36:00,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 544, de 2002. Sim: 371; não: 54; abstenção: 6; total: 431.",PROPOSTA DE EMENDA À CONSTITUIÇÃO - 2º TURNO
1836,4867,422002,2013-04-04 10:52:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1243,4871,559706,2013-04-09 18:26:00,Suprimida a expressão. Sim: 120; não: 278; total: 398.,"DVS - PMDB - EXPR. ""NO PRAZO DE ATÉ 48 HORAS"", CONST. NO § 2º DO ART. 8º DO PLV"
1719,4872,14245,2013-04-09 21:10:00,Prejudicado o requerimento por falta de quórum (Obstrução). Sim: 60; não: 120; abstenção: 10; total: 190.,REQUERIMENTO DE RETIRADA DE PAUTA
1560,4874,556590,2013-04-10 21:18:00,"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 247, não: 20, abstenção: 9; total: 276 .
DCD de 11/04/13 PÁG 09430 COL 02.",URGÊNCIA PARA O PL Nº 4470/2012
2431,4874,568421,2013-04-10 22:00:00,"Prejudicada a verificação de votação por falta de ""quorum"" (OBSTRUÇÃO). Sim: 117; não: 1; abstenção 1; total:119.",DVS - DEM - ART. 1º
519,4875,564113,2013-04-11 10:41:00,"Prejudicada a votação por falta de ""quórum"" (obstrução). Sim: 8; não: 2; abstenção: 2; total: 12.",EMENDAS DO SENADO FEDERAL
2119,4880,571564,2013-04-16 21:51:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 259; não: 58; abstenção: 4; total: 321.
DCD de 17/04/13 PÁG 10835 COL 02",URGÊNCIA PARA O PL Nº 4470/2012
2021,4881,556261,2013-04-17 13:35:00,Rejeitado o Requerimento. Sim: 17; não: 239; abstenção: 2; total: 258.,REQUERIMENTO DE RETIRADA DE PAUTA
2022,4881,556261,2013-04-17 15:53:00,,REQUERIMENTO DE ADIAMENTO DE DISCUSSÃO POR 2 SESSÃO.
991,4882,293027,2013-04-17 16:59:00,Aprovado o Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 277/2005. Sim: 361; abstenção: 01; total: 362.,SUBSTITUTIVO DO SENADO FEDERAL
2023,4882,556261,2013-04-17 17:38:00,Rejeitado o Requerimento. Sim: 21; não: 248; abstenção: 2; total: 271.,REQUERIMENTO DE RETIRADA DE PAUTA
2024,4882,556261,2013-04-17 19:24:00,"Aprovado o Requerimento. Sim: 271; não: 14; abstenção: 2, total: 287.",REQ. DE  ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO
2025,4882,556261,2013-04-17 20:50:00,,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES
2026,4883,556261,2013-04-17 22:18:00,,PROJETO DE LEI
2027,4883,556261,2013-04-17 23:30:00,,DVS - PSDB - EMENDA Nº 2 DE PLENÁRIO
2028,4887,556261,2013-04-23 17:29:00,Rejeitada a Emenda. Sim: 74; não: 188; total: 262.,DVS - PPS - EMENDA Nº 1 DE PLENÁRIO
1580,4888,564522,2013-04-23 18:58:00,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 314; não: 11; abstenção: 4; total: 329.",PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS
169,4889,569182,2013-04-24 18:33:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 306; não: 3; abstenção: 1; total: 310.
DCD de 25/04/13 PÁG 12414 COL 01.",REQUERIMENTO DE URGÊNCIA PARA O PL Nº 2592/2007
1281,4899,553474,2013-05-07 19:08:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 399; não: 19; abstenção: 1; total: 419.
DCD de 08/05/13 PÁG 15687 COL 02.",REQUERIMENTO DE URGÊNCIA PARA O PLP Nº 416/2008
48,4900,562466,2013-05-08 17:58:00,Suprimido o dispositivo. Sim: 154; não: 237; total: 391.,DVS - PDT - ART. 5º DO PLV
2432,4901,562615,2013-05-08 20:42:00,Rejeitado o Requerimento. Sim: 107; não: 284; abstenção: 7; total: 398.,REQUERIMENTO DE RETIRADA DE PAUTA
2438,4909,562615,2013-05-14 00:46:00,Rejeitada a Emenda Aglutinativa nº 8. Sim: 86; não: 203; abstenção:4; total: 293.,EMENDA AGLUTINATIVA Nº 8
2439,4909,562615,2013-05-14 01:53:00,Rejeitada a Emenda nº 576. Sim: 155; não: 174; abstenção: 3; total: 332.,DVS - DEM - EMENDA Nº 576
2440,4909,562615,2013-05-14 03:08:00,Suprimida a expressão. Sim: 94; não: 210; abstenção: 4; total: 308.,"DVS - DEM - EXPR. ""VEDADA A EXCLUSÃO DE ÁREA"", CPT DO ART. 15 DO PLV"
2433,4906,562615,2013-05-14 13:51:00,Prejudicado o Requerimento por falta de quórum (obstrução). Sim: 8; não: 217; abstenção: 4; total: 229.,REQUERIMENTO DE RETIRADA DE PAUTA
2434,4908,562615,2013-05-14 18:21:00,Rejeitado o Requerimento.Sim: 7; não; 284; abstenção: 2; total: 293.,REQUERIMENTO DE RETIRADA DE PAUTA
2435,4908,562615,2013-05-14 19:41:00,Rejeitado o Requerimento. Sim: 13; não: 268; abstenção: 2; total: 283.,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO
2436,4908,562615,2013-05-14 21:41:00,Rejeitada a Emenda Aglutinativa nº 4. Sim: 172; não: 210; abstenção: 7; total: 389.,EMENDA AGLUTINATIVA Nº 4
2437,4909,562615,2013-05-14 23:26:00,Rejeitada a Emenda Aglutinativa nº 12. Sim: 178; não: 233; abstenção: 7; total: 418.,EMENDA AGLUTINATIVA Nº 12
2449,4913,562615,2013-05-15 00:17:00,Mantido o dispositivo. Sim: 268; não: 11; abstenção: 4; total: 283.,DVS - PSDB - ART. 63 DO PLV
2450,4913,562615,2013-05-15 01:32:00,Mantido o dispositivo. Sim: 247; não: 8; abstenção: 3; total: 258.,DVS - PMDB - INCISO I DO ART. 75 DO PLV
2441,4910,562615,2013-05-15 04:28:00,"Prejudicado o Requerimento por falta de ""quorum"" (OBSTRUÇÃO).  Sim: 4; não: 236; abstenção: 2; total: 242.",REQUERIMENTO DE RETIRADA DE PAUTA
2442,4911,562615,2013-05-15 13:38:00,Rejeitado o Requerimento. Sim: 4; não: 272; abstenção: 5; total: 281.,REQUERIMENTO DE RETIRADA DE PAUTA
2443,4911,562615,2013-05-15 15:54:00,Mantida a expressão. Sim: 227; não: 79; abstenção: 3; total: 309.,"DVS - PDT - EXPR. ""NOS PORTOS ORGANIZADOS"", CAPUT DO ART. 40 DO PLV"
2444,4912,562615,2013-05-15 17:18:00,Rejeitado o Requerimento. Sim: 4; não: 257; abstenção: 2; total: 263.,REQUERIMENTO DE RETIRADA DE PAUTA
2445,4912,562615,2013-05-15 19:03:00,Aprovada a Emenda Aglutinativa nº 30. Sim: 266; não: 23; abstenção: 4; total: 293.,EMENDA AGLUTINATIVA Nº 30
2446,4912,562615,2013-05-15 20:16:00,Mantido o dispositivo. Sim: 273; não: 3; abstenção: 4; total: 280.,DVS - PP - ART. 58 DO PLV
2447,4913,562615,2013-05-15 21:44:00,Rejeitado o Requerimento. Sim: 4; não: 271; abstenção: 2; total: 277.,REQUERIMENTO DE RETIRADA DE PAUTA
2448,4913,562615,2013-05-15 22:55:00,Mantido o texto. Sim: 153; não: 111; abstenção: 6; total: 270.,DVS - BLOCO PR - PARÁGRAFO ÚNICO DO ART. 59 DO PLV
2451,4914,562615,2013-05-16 05:48:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2452,4915,562615,2013-05-16 08:40:00,Rejeitado o Requerimento. Sim: 4; não: 255; abstenção: 1; total: 260.,REQUERIMENTO DE RETIRADA DE PAUTA
2368,4919,564453,2013-05-21 18:41:00,Mantido o texto. Sim: 272; não: 87; total: 359.,"DVS - PSDB - DA 3ª LINHA: ""DE 6.000,01 A 9000,00 7,5% 450,00"""
30,4920,564520,2013-05-21 21:21:00,Mantido o dispositivo. Sim: 256; não: 126; abstenção: 1; total: 383.,"DVS - PDT - § 1º DO ART. 63 DA LEI 12.462/11, CONST. DO ART. 5º DO PLV"
255,4920,576895,2013-05-21 22:39:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; não: 6; total: 327.
DCD de 22/05/13 PÁG 19325 COL 01.",REQUERIMENTO DE URGÊNCIA PARA O PLP Nº 200/2012
233,4920,553112,2013-05-21 23:40:00,"Prejudicada a votação do destaque de preferência por falta de ""quorum"" (obstrução). Sim: 14; não: 90; abstenção: 3; total: 107.",DESTAQUE DE PREFERÊNCIA P/ VOTAR O PLP 200/2012
1958,4921,577881,2013-05-22 14:26:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 363; não: 4; total: 367.
DCD de 23/05/13 PÁG 19552 COL 01.",URGÊNCIA PARA VOTAÇÃO DO PLP 271/2005
55,4922,483808,2013-05-22 19:52:00,Suprimido o dispositivo. Sim: 149; não: 169; abstenção: 1; total: 319.,"DVS - BLOCO PR - ART. 19-B, CONST. NO ART. 4º DA SUBEMENDA SUBST."
56,4922,483808,2013-05-22 21:38:00,Mantido o dispositivo. Sim: 186; não: 95; abstenção: 4; total: 285.,"DVS - PT - ALÍNEA B, INCISO II DO ART. 22-B DA LEI 11.343/06"
880,4928,564521,2013-05-27 20:44:00,Prejudicada a votação do Requerimento por falta de quórum (obstrução). Sim: 14; não: 217; abstenção: 2; total: 233.,REQ. DE VOTAÇÃO NOMINAL P/ O REQ. DE PREFERÊNCIA P/ MP Nº 605/2013
1897,4929,564548,2013-05-28 12:18:00,,DVS - PPS - EMENDA Nº 24
881,4930,564521,2013-05-28 15:34:00,Rejeitada a Emenda nº 45.  Sim: 47; não: 223; total: 270.,DVS - DEM - EMENDA Nº 45
846,4937,412854,2013-06-04 21:01:00,"Aprovada a Subemenda Substitutiva Global apresentada ao Projeto de Lei Complementar nº 416/2008, ressalvados os destaques.  Sim: 319; não: 32; abstenção: 2; total: 353.",SUBMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO
847,4937,412854,2013-06-04 21:45:00,Rejeitada a Emenda nº 4. Sim: 122; não: 232; abstenção: 1; total: 355.,DVS - PSDB - EMENDA Nº 4
848,4937,412854,2013-06-04 22:10:00,Rejeitada a Emenda nº 20. Sim: 64; não: 224; abstenção 3: total: 291.,DVS - PMDB - EMENDA Nº 20
849,4937,412854,2013-06-04 22:25:00,Rejeitada a Emenda nº 8. Sim: 38; não: 228; abstenção: 3; total: 269.,DVS - PMDB - EMENDA Nº 8
850,4937,412854,2013-06-04 22:37:00,Rejeitada a Emenda nº 10. Sim: 102; não: 219; abstenção: 1; total: 322.,DVS - PMDB - EMENDA Nº 10
851,4937,412854,2013-06-04 23:06:00,Suprimida a expressão. Sim: 134; não: 219; abstenção: 3; total: 356.,"DVS - PSDB - EXP. ""OU EM ÁREA...FUNDAÇÕES"" ART. 11, IV DO SUBSTITUTIVO"
403,4943,566891,2013-06-11 17:48:00,Rejeitada a Emenda nº 7. Sim: 108; não: 213; abstenção:2; total:323.,DVS - PSD - EMENDA Nº 7
404,4943,566891,2013-06-11 19:35:00,Suprimido o dispositivo. Sim: 161; não: 189; abstenção: 1; total: 351.,DVS - PSDB - ART. 14 DO PLV
405,4944,566891,2013-06-11 20:24:00,Rejeitada a Emenda nº 52. Sim: 85; não: 199; abstenção: 1; total: 285.,DVS - DEM - EMENDA Nº 52
2303,4944,579713,2013-06-11 21:51:00,"Prejudicada a votação do requerimento por falta de ""quorum"" (obstrução). Sim: 23; não: 15; abstenção: 6; total: 44.",REQ. P/ COMISSÃO EXTERNA EM CAMPO GRANDE/MS
1892,4945,573516,2013-06-12 13:10:00,"Prejudicada a votação do requerimento por falta de ""quorum"" (obstrução).",REQ. DE PREFERÊNCIA PARA VOTAÇÃO DO ITEM V DA MAT. SOBRE A MESA
1203,4946,566047,2013-06-12 18:25:00,Rejeitada a Emenda nº 7. Sim: 65; não: 211; total: 276.,DVS PPS - EMENDA Nº 7
2295,4947,573508,2013-06-12 21:08:00,Aprovado o Destaque de Preferência. Sim: 214; não: 135; abstenção: 2; total: 351.,DEST. DE PREFERÊNCIA PARA A VOTAÇÃO EM SEPARADO DA EMENDA Nº 3
2296,4947,573508,2013-06-12 21:29:00,Rejeitada a Emenda. Sim: 234; não: 101; abstenção: 2; total: 337.,EMENDA DE PLENÁRIO Nº 3
2297,4947,573508,2013-06-12 21:59:00,Rejeitado o Projeto de Lei Complementar. Sim:  218; não: 115; abstenção: 1; total: 334.,PROJETO DE LEI COMPLEMENTAR DO SENADO FEDERAL
1957,4954,580703,2013-06-19 12:33:00,"Prejudicada a votação do requerimento por falta de ""quorum"" (obstrução). Sim: 26; não: 19; abstenção: 8; total: 53.",COMISSÃO EXT. P/ ACOMP. ACONT. EM SANTA CRUZ DO ARARI - PA
2220,4961,581700,2013-06-25 01:04:00,"Aprovadas as Emendas de Plenário nºs 1 e 2, com parecer pela aprovação. Sim: 341; não: 1; total: 342.",EMENDAS DE PLENÁRIO NºS 1 E 2 COM PARECER PELA APROVAÇÃO
2221,4961,581700,2013-06-25 01:28:00,"Rejeitada a Emenda de Plenário nº 3, com parecer pela rejeição. Sim: 228; não: 134; abstenção: 2; total: 364.","EMENDA DE PLENÁRIO Nº 3, COM PARECER PELA REJEIÇÃO"
2222,4961,581700,2013-06-25 01:36:00,Aprovado o Projeto de Lei Complementar nº 288 de 2013. Sim: 344; não: 13; total: 357.,PROJETO DE LEI COMPLEMENTAR
2282,4960,507965,2013-06-25 21:14:00,Rejeitada a Proposta de Emenda à Constituição nº 37 de 2011. Sim: 9; não: 430; abstenção: 2; total: 441.,PROPOSTA DE EMENDA À CONSTITUIÇÃO - 1º TURNO
236,4968,582605,2013-07-02 21:34:00,"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 150; não: 237; abstenção: 1; total: 388.
DCD de 03/07/13, PÁG 27721 COL 02.",URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.844/2013
234,4969,553112,2013-07-03 18:57:00,Aprovado o Projeto de Lei Complementar nº 200 de 2012. Sim: 315; não: 95; abstenção: 1 total: 411.,PROJETO DE LEI COMPLEMENTAR
1094,4969,553168,2013-07-03 19:49:00,"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 207 de 2012. Sim: 408; não: 3; abstenção: 1; total: 412.",PROPOSTA DE EMENDA À CONSTITUIÇAO - 1º TURNO
859,4976,584279,2013-07-09 20:46:00,Aprovado o Requerimento. Sim: 292; não: 86; abstenção: 12; total: 390.,MOÇÃO DE REPÚDIO
1793,4976,271219,2013-07-09 23:02:00,Mantido o texto. Sim: 268; não: 62; abstenção: 5; total: 335.,DVS - DEM - § 2º DO ART. 23 DO SUBSTITUTIVO DO SENADO FEDERAL
844,4979,343930,2013-07-10 21:18:00,Rejeitado o Requerimento. Sim: 165; não: 217; abstenção: 1; total: 383.,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO
845,4979,343930,2013-07-10 22:56:00,"Prejudicada a votação do destaque por falta de ""quorum"" (obstrução). Não: 172; abstenção: 2; total: 174.",DVS - PMDB - ART 2º DO SUBSTITUTIVO DO SENADO FEDERAL
1095,4985,553168,2013-07-16 18:05:00,,SEGUNDO TURNO
1532,4986,571752,2013-07-17 12:07:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2122,4993,377011,2013-08-07 19:24:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 190 de 2007. Sim: 355; não: 47; abstenção: 7; total: 409.",SUBSTITUTIVO DA COMISSÃO - 1º TURNO
1871,4999,332451,2013-08-13 21:05:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 565 de 2006. Sim: 378; Não: 48; Abstenção: 13; Total: 439.",SUBSTITUTIVO DA COMISSÃO ESPECIAL - 1º TURNO
1872,4999,332451,2013-08-13 22:11:00,,"DVS - PMDB - EXPR. ""OBSERVADO ANEXO... NO ART. 165, II"" (§ 10, ART. 166 DA CF)"
1437,5007,576000,2013-08-21 17:27:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1873,5014,332451,2013-08-27 18:24:00,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 565 de 2006. Sim: 376; não: 59; abstenção: 5; total: 440.",PROPOSTA DE EMENDA À CONSTITUIÇÃO - 2º TURNO
2194,5017,582292,2013-08-28 20:29:00,"Rejeitado o Parecer da Comissão de Constituição e Justiça e de Cidadania, que opinava pela procedência no sentido da perda do mandato parlamentar do Senhor Natan Donadon. Sim: 233; não: 131; abstenção: 41; total: 405.",REPRESENTAÇÃO COM PARECER DA CCJC
1075,5023,28376,2013-09-03 19:34:00,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 349 de 2001. Sim: 452; total: 452.",SEGUNDO TURNO
1241,5033,580951,2013-09-10 19:46:00,Mantido o texto do Projeto de Lei de Conversão. Sim: 323; não: 41; abstenção: 1; total: 365.,"DVS - PMDB -INCISO II DO ART. 18-A DA LEI Nº 9615/98, ART. 19 DO PLV"
435,5043,579869,2013-09-18 19:19:00,Rejeitada a Emenda nº 72. Sim:129; não:200; total:329.,DVS - DEM - EMENDA Nº 72
2226,5047,537784,2013-09-24 18:07:00,,REQUERIMENTO DE RETIRADA DE PAUTA
139,5049,580163,2013-09-25 16:51:00,Rejeitado o Requerimento. Sim: 2; não: 269; abstenções: 3; total: 274 .,REQ. VOTAÇÃO NOMINAL DO REQUERIMENTO DE RETIRADA DE PAUTA
